,code,deck_limit,faction_code,faction_cost,flavor,illustrator,influence_limit,keywords,minimum_deck_size,pack_code,position,quantity,side_code,stripped_text,stripped_title,text,title,type_code,uniqueness,base_link,cost,memory_cost,strength,advancement_cost,agenda_points,trash_cost,faction,name,nrdb_key,num_ratings,ranking,rating,side,torb_id,count,decklists
235,08080,3,neutral-corp,0,,Alex Kim,,Region,,uw,80,3,corp,Ice protecting this server cannot be bypassed. Cards in the root of and/or protecting this server cannot be exposed. Limit 1 region per server.,Underway Grid,"Ice protecting this server cannot be bypassed.
Cards in the root of and/or protecting this server cannot be exposed.
Limit 1 <strong>region</strong> per server.",Underway Grid,upgrade,False,,0.0,,,,,3.0,neutral-corp,Underway Grid,08080,123,785,1287.0,corp,718,15,9
236,08088,3,haas-bioroid,3,"""It's our most pirated property ever. Great work, everyone.""",Smirtouille,,Bioroid,,oh,88,3,corp,"Whenever the Runner trashes a Corp card (including this asset), they lose click.",Ronald Five,"Whenever the Runner trashes a Corp card <em>(including this asset)</em>, they lose [click].",Ronald Five,asset,True,,3.0,,,,,3.0,haas-bioroid,Ronald Five,08088,118,653,1369.0,corp,726,21,15
237,08089,3,haas-bioroid,2,,Andreas Zafiratos,,Sentry - Bioroid - Destroyer - AP,,oh,89,3,corp,"As an additional cost to rez this ice, forfeit 1 agenda. Lose click: Break 1 subroutine on this ice. Only the Runner can use this ability. Subroutine Trash 1 installed program. Subroutine Do 1 core damage. Subroutine Trash 1 installed console. Subroutine Trash all installed virtual resources.",Enforcer 1.0,"As an additional cost to rez this ice, forfeit 1 agenda.
<strong>Lose [click]:</strong> Break 1 subroutine on this ice. Only the Runner can use this ability.
[subroutine] Trash 1 installed program.
[subroutine] Do 1 core damage.
[subroutine] Trash 1 installed <strong>console</strong>.
[subroutine] Trash all installed <strong>virtual</strong> resources.",Enforcer 1.0,ice,False,,1.0,,5.0,,,,haas-bioroid,Enforcer 1.0,08089,110,762,1299.0,corp,727,40,27
238,08090,3,jinteki,3,I warned you.,Liiga Smilshkalne,,Trap,,oh,90,3,corp,"Whenever this ice is exposed, do 2 net damage. Subroutine The Runner trashes 1 of their installed cards. Trash this ice.",It's a Trap!,"Whenever this ice is exposed, do 2 net damage.
[subroutine] The Runner trashes 1 of their installed cards. Trash this ice.",It's a Trap!,ice,False,,2.0,,0.0,,,,jinteki,It's a Trap!,08090,101,817,1268.0,corp,728,24,16
239,08091,3,jinteki,3,,A. Jones,,,,oh,91,3,corp,"Choose a central server. The Runner may run that server. They cannot jack out during that run. If no run is made this way, add this operation to your score area as an agenda worth 1 agenda point.",An Offer You Can't Refuse,"Choose a central server. The Runner may run that server. They cannot jack out during that run. If no run is made this way, add this operation to your score area as an agenda worth 1 agenda point.",An Offer You Can't Refuse,operation,False,,4.0,,,,,,jinteki,An Offer You Can't Refuse,08091,123,535,1447.0,corp,729,78,39
240,08092,1,nbn,0,Home of Your Imagination.,Emilio Rodriguez,15.0,Division,45.0,oh,92,3,corp,The Runner cannot steal more than one agenda each turn.,Haarpsichord Studios: Entertainment Unleashed,The Runner cannot steal more than one agenda each turn.,Haarpsichord Studios: Entertainment Unleashed,identity,False,,,,,,,,nbn,Haarpsichord Studios: Entertainment Unleashed,08092,86,351,1569.0,corp,730,62,62
241,08093,3,nbn,0,,Clark Huggins,,Sensie,,oh,93,3,corp,"While the Runner is accessing this agenda in R&D, they must reveal it. When the Runner accesses this agenda, you may place up to 2 advancement counters on 1 installed card you can advance.",Award Bait,"While the Runner is accessing this agenda in R&D, they must reveal it.
When the Runner accesses this agenda, you may place up to 2 advancement counters on 1 installed card you can advance.",Award Bait,agenda,False,,,,,3.0,1.0,,nbn,Award Bait,08093,113,729,1322.0,corp,731,91,36
242,08095,3,nbn,3,,Antonio De Luca,,,,oh,95,3,corp,"When your turn begins, you may pay 1 credit. If you do, place 1 advancement counter on a card you can advance in the root of a server.",Early Premiere,"When your turn begins, you may pay 1[credit]. If you do, place 1 advancement counter on a card you can advance in the root of a server.",Early Premiere,asset,False,,0.0,,,,,2.0,nbn,Early Premiere,08095,130,516,1458.0,corp,733,56,27
243,08096,3,nbn,2,,Smirtouille,,Condition,,oh,96,3,corp,"Install 1 agenda from HQ faceup and host this operation on that agenda as a condition counter with ""Whenever the Runner accesses host agenda, they take 2 tags.""",Casting Call,"Install 1 agenda from HQ faceup and host this operation on that agenda as a condition counter with ""Whenever the Runner accesses host agenda, they take 2 tags.""",Casting Call,operation,False,,0.0,,,,,,nbn,Casting Call,08096,115,553,1436.0,corp,734,62,39
244,08097,3,nbn,2,,David Ogilvie,,Region,,oh,97,3,corp,"Persistent -> The Runner cannot steal agendas from this server or its root. Ignore this ability for any agenda the Runner has a copy of in their score area. (If the Runner trashes this card while accessing it, this ability still applies for the remainder of this run.) Limit 1 region per server.",Old Hollywood Grid,"Persistent → The Runner cannot steal agendas from this server or its root. Ignore this ability for any agenda the Runner has a copy of in their score area. <em>(If the Runner trashes this card while accessing it, this ability still applies for the remainder of this run.)</em>
Limit 1 <strong>region</strong> per server.",Old Hollywood Grid,upgrade,False,,5.0,,,,,4.0,nbn,Old Hollywood Grid,08097,107,527,1453.0,corp,735,78,39
245,08098,3,weyland-consortium,0,,David Ogilvie,,Initiative - Public,,oh,98,3,corp,"Install Hollywood Renovation faceup. Whenever you advance Hollywood Renovation, you may place 1 advancement token on another card that can be advanced (or 2 advancement tokens instead if there are 6 or more advancement tokens on Hollywood Renovation).",Hollywood Renovation,"Install Hollywood Renovation faceup.
Whenever you advance Hollywood Renovation, you may place 1 advancement token on another card that can be advanced (or 2 advancement tokens instead if there are 6 or more advancement tokens on Hollywood Renovation).",Hollywood Renovation,agenda,False,,,,,5.0,3.0,,weyland-consortium,Hollywood Renovation,08098,134,471,1483.0,corp,736,153,66
246,08099,3,weyland-consortium,1,"Sometimes corps have to bury projects, but that doesn't mean they can't make a profit on them.",Smirtouille,,Transaction,,oh,99,3,corp,"Choose 1 card in the root of a remote server. Gain 3 credits for each advancement counter on that card, then trash it.",Back Channels,"Choose 1 card in the root of a remote server. Gain 3[credit] for each advancement counter on that card, then trash it.",Back Channels,operation,False,,0.0,,,,,,weyland-consortium,Back Channels,08099,125,795,1283.0,corp,737,99,45
247,08100,3,neutral-corp,1,"EXT. KANSAS - DAY
DOROTHY (Miranda) gazes out at the horizon. A sudden gust of wind catches her hair. Above the windblasted prairie loom ominous STORM CLOUDS.
DOROTHY: If only I wasn't in Kansas anymore.
She begins to hum a haunting melody.",Ashley Witter,,,,oh,100,3,corp,,Vanity Project,,Vanity Project,agenda,False,,,,,6.0,4.0,,neutral-corp,Vanity Project,08100,125,524,1455.0,corp,738,143,70
248,08109,3,haas-bioroid,5,The Cybernetics Court has seven floors of attractions. The plasteel used to construct it was even more expensive than the thousands of cybernetic implants displayed inside.,Andreas Zafiratos,,Facility - Ritzy,,uot,109,3,corp,Your maximum hand size is increased by 4.,Cybernetics Court,Your maximum hand size is increased by 4.,Cybernetics Court,asset,True,,0.0,,,,,5.0,haas-bioroid,Cybernetics Court,08109,98,314,1598.0,corp,747,105,45
249,08110,3,haas-bioroid,1,"The SanSan Outlaws have a close relationship with Haas-Bioroid's sports engineering division, SHIFT.",Mike Nesbitt,,,,uot,110,3,corp,"Whenever you score an agenda, you may install a card from Archives or HQ, ignoring the install cost.",Team Sponsorship,"Whenever you score an agenda, you may install a card from Archives or HQ, ignoring the install cost.",Team Sponsorship,asset,False,,1.0,,,,,4.0,haas-bioroid,Team Sponsorship,08110,99,68,1856.0,corp,748,503,205
250,08111,1,jinteki,0,,Emilio Rodriguez,15.0,Division,45.0,uot,111,3,corp,"For the first net damage the Runner suffers each turn, you may look at the Runner's grip and select the card that is trashed.",Chronos Protocol: Selective Mind-mapping,"For the first net damage the Runner suffers each turn, you may look at the Runner's grip and select the card that is trashed.",Chronos Protocol: Selective Mind-mapping,identity,False,,,,,,,,jinteki,Chronos Protocol: Selective Mind-mapping,08111,96,384,1544.0,corp,749,43,43
251,08113,3,jinteki,5,"The Genetics Pavilion was designed by renowned architect Meru Mati II. It was built without the aid of bioroids, instead relying on human and clone labor.",Greg Semkow,,Facility - Ritzy,,uot,113,3,corp,The Runner cannot draw more than 2 cards during each of their turns.,Genetics Pavilion,The Runner cannot draw more than 2 cards during each of their turns.,Genetics Pavilion,asset,True,,1.0,,,,,5.0,jinteki,Genetics Pavilion,08113,106,393,1539.0,corp,751,43,30
252,08114,3,nbn,5,"There are over 20,000 brands represented in Franchise City, all of them owned by fewer than 100 corps.",Maciej Rebisz,,Facility,,uot,114,3,corp,"While the Runner is accessing an agenda in R&D, they must reveal it. When the Runner accesses an agenda, add this asset to your score area as an agenda worth 1 agenda point.",Franchise City,"While the Runner is accessing an agenda in R&D, they must reveal it.
When the Runner accesses an agenda, add this asset to your score area as an agenda worth 1 agenda point.",Franchise City,asset,False,,3.0,,,,,2.0,nbn,Franchise City,08114,124,704,1339.0,corp,752,54,25
253,08116,3,weyland-consortium,5,The holosculpture depicts the three inhabited worlds. The square can hold almost 1% of their total population.,Maciej Rebisz,,Facility,,uot,116,3,corp,"Worlds Plaza can host up to 3 assets. click: Install an asset from HQ on Worlds Plaza and rez it, lowering its rez cost by 2, if able.",Worlds Plaza,"Worlds Plaza can host up to 3 assets.
[click]: Install an asset from HQ on Worlds Plaza and rez it, lowering its rez cost by 2, if able.",Worlds Plaza,asset,True,,2.0,,,,,5.0,weyland-consortium,Worlds Plaza,08116,120,855,1238.0,corp,754,38,21
254,08118,3,weyland-consortium,2,"""Hello, and welcome to the Universe of Tomorrow! You could live for five-hundred years and not see all of the attractions I can tell you about.""",Ismael Bergara,,Sentry,,uot,118,3,corp,"Tour Guide gains ""Subroutine End the run."" for each rezzed asset you have.",Tour Guide,"Tour Guide gains ""[subroutine] End the run."" for each rezzed asset you have.",Tour Guide,ice,False,,2.0,,0.0,,,,weyland-consortium,Tour Guide,08118,101,89,1814.0,corp,756,229,98
255,08119,3,weyland-consortium,3,The expo was built in the East California desert: a temporary city constructed for the advancement of humanity.,Maciej Rebisz,,Region,,uot,119,3,corp,"When your turn begins, gain 1 credit if there is a rezzed asset installed in the root of this server. Limit 1 region per server.",Expo Grid,"When your turn begins, gain 1[credit] if there is a rezzed asset installed in the root of this server.
Limit 1 <strong>region</strong> per server.",Expo Grid,upgrade,False,,0.0,,,,,3.0,weyland-consortium,Expo Grid,08119,111,786,1287.0,corp,757,65,30
256,08120,3,neutral-corp,0,,Tim Durning,,Initiative,,uot,120,3,corp,"When you score The Future is Now, search R&D for a card and add it to HQ. Shuffle R&D.",The Future is Now,"When you score The Future is Now, search R&D for a card and add it to HQ. Shuffle R&D.",The Future is Now,agenda,False,,,,,3.0,1.0,,neutral-corp,The Future is Now,08120,126,374,1550.0,corp,758,216,105
257,09001,1,nbn,0,,Maciej Rebisz,15.0,Division,40.0,dad,1,3,corp,click: Flip this identity. The Runner pays 1 credit more when spending a click to remove a tag (not through a card ability). Flip side: click: Flip this identity. You may pay 2 credits fewer when spending a click to trash a resource (not through a card ability).,"SYNC: Everything, Everywhere","[click]: Flip this identity.
The Runner pays 1[credit] more when spending a [click] to remove a tag (not through a card ability).
Flip side:
[click]: Flip this identity.
You may pay 2[credit] fewer when spending a [click] to trash a resource (not through a card ability).","SYNC: Everything, Everywhere",identity,False,,,,,,,,nbn,"SYNC: Everything, Everywhere",09001,108,272,1629.0,corp,759,104,104
258,09002,1,nbn,0,Nothing but the Truth.,Maciej Rebisz,15.0,Division,45.0,dad,2,3,corp,"Whenever an agenda is scored or stolen, you may play 1 current from HQ or Archives (paying its play cost).",New Angeles Sol: Your News,"Whenever an agenda is scored or stolen, you may play 1 <strong>current</strong> from HQ or Archives (paying its play cost).",New Angeles Sol: Your News,identity,False,,,,,,,,nbn,New Angeles Sol: Your News,09002,116,498,1469.0,corp,760,63,63
259,09004,1,nbn,0,"You had your shot, and you blew it.",Hannah Christenson,,,,dad,4,3,corp,click: Shuffle 15 Minutes into R&D. The Corp can trigger this ability while 15 Minutes is in the Runner's score area. Limit 1 per deck.,15 Minutes,"[click]: Shuffle 15 Minutes into R&D. The Corp can trigger this ability while 15 Minutes is in the Runner's score area.
Limit 1 per deck.",15 Minutes,agenda,True,,,,,2.0,1.0,,nbn,15 Minutes,09004,113,115,1786.0,corp,762,321,321
260,09005,3,nbn,0,"""The trick isn't software, it's hardware. Cyberspace is a collection of physical machines. If we control the machines, we control it all."" -KR Kane, ""Our Future""",Adam S. Doyle,,Security,,dad,5,3,corp,All tracer ice have +1 strength. The base trace strength of each subroutine is increased by 1.,Improved Tracers,"All <strong>tracer</strong> ice have +1 strength.
The base trace strength of each subroutine is increased by 1.",Improved Tracers,agenda,False,,,,,3.0,1.0,,nbn,Improved Tracers,09005,126,821,1267.0,corp,763,86,36
261,09006,3,nbn,0,"""Nobody ever lost a dollar by underestimating the taste of the public."" -Phineas Taylor Barnum",Tiffany Turrill,,Initiative,,dad,6,3,corp,All assets gain advertisement.,Rebranding Team,All assets gain <strong>advertisement</strong>.,Rebranding Team,agenda,False,,,,,4.0,2.0,,nbn,Rebranding Team,09006,102,864,1232.0,corp,764,44,20
262,09007,3,nbn,0,"""Yes <strong>and</strong> No.""",Liiga Smilshkalne,,Security,,dad,7,3,corp,"While the Runner is accessing this agenda in R&D, they must reveal it. When the Runner accesses this agenda while they are tagged, add it to your score area.",Quantum Predictive Model,"While the Runner is accessing this agenda in R&D, they must reveal it.
When the Runner accesses this agenda while they are tagged, add it to your score area.",Quantum Predictive Model,agenda,False,,,,,3.0,1.0,,nbn,Quantum Predictive Model,09007,117,234,1659.0,corp,765,505,214
